title,nivel,weather,basic,adventurous,style,fit,color_name
Stripy Playsuit denim ,1,warm,false,three,boho casual,straight,blue_light
Suley Cardigan knit,3,cold,false,three two,casual boho,loose,brown
Suley Cardigan knit,3,cold,false,three two,casual boho,loose,yellow_mustand
Summ Dress rigas ,1,warm,false,three two,boho classic,straight,blue
Summ Dress rigas ,1,warm,false,three two,boho classic,straight,brown
Summ Playsuit ycoo ,1,warm,false,three,boho minimal,straight,black
Summ Playsuit ycoo ,1,warm,false,three,boho minimal,straight,blue_dark
Summ Skirt onado ,1,warm,false,three two,casual street,tight,brown_beige
Summ Skirt onado ,1,warm,false,three two,casual street,tight,blue
Summ Skirt onado ,1,warm,false,three two,casual street,tight,blue_dark
Summ Skirt onado ,1,warm,false,three two,casual street,tight,orange_coral
Summ Skirt onado ,1,warm,false,three two,casual street,tight,green_light
Summ Skirt onado ,1,warm,false,three two,casual street,tight,yellow_mustand
Summ Skirt onado ,1,warm,false,three two,casual street,tight,pink
Summ Skirt onado ,1,warm,false,three two,casual street,tight,white
Summa Jacket colors ,3,warm,false,two three,casual,straight,orange_coral
Summer Shirt majolica,2,warm,false,three two,classic minimal,straight,black
Summer Shirt majolica,2,warm,false,three two,classic minimal,straight,orange
Sun Top embro,2,warm,false,three,boho street,straight,brown_ecru
Sun Top polo ,2,warm,false,two three,boho minimal,loose,blue_light
Sun Top polo ,2,warm,false,two three,boho minimal,loose,brown_ecru
Sunflower Scarf chic ,3,warm,,three four,boho classic,all,purple_aubergine
Sunflower Scarf chic ,3,warm,,three four,boho classic,all,yellow
Sunny Shirt dots ,2,warm,false,two three,boho classic,tight,blue_dark
Sunny Shirt dots ,2,warm,false,two three,boho classic,tight,brown_ecru
Sunny Shirt dots ,2,warm,false,two three,boho classic,tight,green
Super Skirt strech ,1,warm,false,two,boho casual,tight,blue_light
Sus Dress ss ,1,warm,false,three two,street casual,straight,blue_dark
Sus Dress ss ,1,warm,false,three two,street casual,straight,orange
Susa Shirt printed,2,both,false,three four,boho,straight,yellow_mustand
Susa Shirt printed,2,both,false,three four,boho,straight,pink
Swim Tshirt season,2,warm,false,three,boho casual,straight,blue_dark
Swim Tshirt season,2,warm,false,three,boho casual,straight,green
Swim Tshirt season,2,warm,false,three,boho casual,straight,yellow_mustand
Swim Tshirt season,2,warm,false,three,boho casual,straight,white
Syna Bag cahier ,3,warm,,two,boho casual,all,brown_light
Syna Bag cahier ,3,warm,,two,boho casual,all,yellow_mustand
Syna Bag cahier ,3,warm,,two,boho casual,all,orange_rust
Taily Tshirt knot,2,warm,false,two,casual,loose,black
Taily Tshirt knot,2,warm,false,two,casual,loose,green_khaki
Taily Tshirt knot,2,warm,false,two,casual,loose,red
Talia Bag cahier ,3,both,,two three,classic boho,all,brown_light
Talia Bag cahier ,3,both,,two three,classic boho,all,yellow_mustand
Talia Bag cahier ,3,both,,two three,classic boho,all,orange_rust
Tank Top gold,2,warm,false,three,boho casual,straight,brown_ecru
Tansy Bag sew ,3,warm,,four five,boho night,all,yellow_gold
Terentis Bag sew ,3,warm,,four five,boho night,all,yellow_gold
Teri T-shirt flower,2,warm,false,two three,boho classic,straight,white
Tess Bag cahier ,3,warm,,two three,boho casual,all,brown_light
Tess Bag cahier ,3,warm,,two three,boho casual,all,yellow_mustand
Tess Bag cahier ,3,warm,,two three,boho casual,all,orange_rust
Than Pant place ,1,both,false,two,casual classic,tight,black
Than Pant place ,1,both,false,two,casual classic,tight,blue_dark
Than Pant place ,1,both,false,two,casual classic,tight,garnet
Than Pant place ,1,both,false,two,casual classic,tight,orange_rust
Than Pant place ,1,both,false,two,casual classic,tight,brown_taupe
Thea Bag sew ,3,warm,,four five,boho night,all,yellow_gold
Theo Bag sew ,3,both,,two three,boho classic,all,brown
Theo Bag sew ,3,both,,two three,boho classic,all,yellow_mustand
Theone Bag sew ,3,both,,three two,boho street,all,brown
Theone Bag sew ,3,both,,three two,boho street,all,yellow_mustand
Thisbe Bag cahier ,3,both,,three four,boho,all,brown
Thisbe Bag cahier ,3,both,,three four,boho,all,yellow_mustand
Thomas Bag cahier ,3,both,,two three,boho,all,brown
Thomas Bag cahier ,3,both,,two three,boho,all,yellow_mustand
Tiara Bag cahier ,3,both,,two three,boho street,all,brown
Tiara Bag cahier ,3,both,,two three,boho street,all,yellow_mustand
Tiara Shirt print ,2,warm,false,three,boho classic,loose,green_dark
Tiara Shirt print ,2,warm,false,three,boho classic,loose,yellow_mustand
Tibolo Bag cahier,3,both,,three four,boho street,all,green_dark
Tibolo Bag cahier,3,both,,three four,boho street,all,yellow_mustand
Tibolo Bag cahier,3,both,,three four,boho street,all,orange_rust
Tiel Pant paris ,1,warm,false,three two,minimal classic,straight,black
Tiel Pant paris ,1,warm,false,three two,minimal classic,straight,brown_camel
Tiel Pant paris ,1,warm,false,three two,minimal classic,straight,green_dark
Tiel Pant paris ,1,warm,false,three two,minimal classic,straight,orange_rust
Tienette Bag film ,3,warm,,three four,night boho,all,yellow_mustand
Tiger Sweatshirt jacquard ,2,both,false,four,street boho,loose,brown_light
Tila Top mia ,2,both,false,three,classic street,oversize,blue_dark
Timandra Bag film,3,warm,,three four,night boho,all,orange_coral
Timandra Bag film,3,warm,,three four,night boho,all,pink_nude
Timeus Bag cahier,3,warm,,three four,boho street,all,green_dark
Timeus Bag cahier,3,warm,,three four,boho street,all,yellow_mustand
Timeus Bag cahier,3,warm,,three four,boho street,all,orange_rust
Timon Bag film,3,warm,,two three,boho night,all,orange_coral
Timon Bag film,3,warm,,two three,boho night,all,green_dark
Timon Bag film,3,warm,,two three,boho night,all,pink_nude
Tiswa Pant one3 ,1,both,true,three two four,casual street classic,tight,blue
Tiwa Pant one ,1,both,true,two three,casual street,tight,black
Tiwa Pant one ,1,both,true,two three,casual street,tight,blue
Top Scarf sun,2,warm,,three four,boho classic,all,blue
Trila Sweater nais ,2,cold,false,two three,boho street,straight,orange_coral
Trila Sweater nais ,2,cold,false,two three,boho street,straight,orange
Trila Sweater nais ,2,cold,false,two three,boho street,straight,pink
Trissa Jeans sky ,1,cold,false,two,classic minimal,straight,black
Trissa Jeans sky ,1,cold,false,two,classic minimal,straight,blue_dark
Trudy Pant stripe ,1,both,false,two,street casual,tight,black
Trudy Pant stripe ,1,both,false,two,street casual,tight,brown_ecru
Trudy Pant stripe ,1,both,false,two,street casual,tight,green_khaki
Tula Jeans plus ,1,both,false,two three,street boho,tight,black
Tula Jeans plus ,1,both,false,two three,street boho,tight,blue
Tula Shirt season ,2,warm,false,three,classic boho,loose,orange_rust
Tulipan Shirt cerise ,2,warm,false,two three,boho classic,straight,white
Tulle Skirt flowers ,1,warm,false,three four,boho classic,loose,blue
Tulle Skirt flowers ,1,warm,false,three four,boho classic,loose,pink
Turke Shirt cerise,2,warm,false,three four,classic boho,straight,blue_turquoise
Turna Top flounce ,2,warm,false,three two,boho classic,straight,grey_dark
Turner Top ware ,2,both,false,two,classic minimal,tight,black
Tuscany Sweater rayes ,2,both,false,three,casual,straight,black
Tuscany Sweater rayes ,2,both,false,three,casual,straight,red
Twill Pant inch,1,warm,false,two three,classic minimal,tight,black
Twill Pant inch,1,warm,false,two three,classic minimal,tight,blue_dark
Uma Jeans skinny ,1,both,false,two three,street,tight,black
Una Dress navy,1,warm,false,three,classic,straight,blue_dark
Urle Cardigan long ,3,cold,false,two three,boho classic,straight,brown_camel
Urle Cardigan long ,3,cold,false,two three,boho classic,straight,green_khaki
Urle Cardigan long ,3,cold,false,two three,boho classic,straight,yellow_mustand
Urle Cardigan long ,3,cold,false,two three,boho classic,straight,pink
Urle Cardigan long ,3,cold,false,two three,boho classic,straight,orange_rust
Urle Cardigan long ,3,cold,false,two three,boho classic,straight,brown_taupe
Utah Jumpsuit floral,1,warm,false,three four,classic boho,straight,purple_lilac
Utah Shirt floral ,2,warm,false,two three,classic boho,loose,purple_lilac
Utility Dress pocket,1,warm,false,two three,boho street,straight,green_dark
Varny Tshirt tees,2,cold,false,two three,street casual,tight,blue
Varny Tshirt tees,2,cold,false,two three,street casual,tight,orange
Veina Sweatshirt tokyo,2,cold,false,three,casual,oversize,gray_light
Veina Sweatshirt tokyo,2,cold,false,three,casual,oversize,grey_dark
Vendel Shirt blouse ,2,warm,false,three two,boho classic,straight,green_khaki
Vendel Shirt blouse ,2,warm,false,three two,boho classic,straight,yellow_mustand
Vera Jeans denim ,1,both,false,two,classic street,tight,black
Vera Pant deep ,1,both,false,three,classic minimal,tight,black
Vera Pant deep ,1,both,false,three,classic minimal,tight,blue_dark
Vert Pant bonnes ,1,cold,false,two three,classic,tight,brown_beige
Verta Sweater ycoo,2,warm,false,three,street boho,loose,green
Verta Sweater ycoo,2,warm,false,three,street boho,loose,yellow_mustand
Verta Sweater ycoo,2,warm,false,three,street boho,loose,red
Vesna Pant wdc,1,cold,false,three four,classic,tight,blue_dark
Viallia Tshirt button ,2,warm,false,two,classic boho,loose,blue_dark
Viallia Tshirt button ,2,warm,false,two,classic boho,loose,white
Viamy Short chino ,1,warm,false,three,classic boho,straight,brown_light
Viamy Short chino ,1,warm,false,three,classic boho,straight,pink
Viatta Shirt parda,2,warm,false,three four,street classic,straight,green
Vibirdon Dress salia ,1,warm,false,three,boho classic,loose,green
Viblue Jacket noos,3,cold,false,three,street night,tight,black
Vicelia Jacket blazer ,3,warm,false,three,classic minimal,straight,brown_ecru
Vicky Top lencel ,2,warm,false,two,classic,straight,black
Vicky Tshirt street,2,warm,false,two three,boho classic,straight,blue_dark
Vicky Tshirt street,2,warm,false,two three,boho classic,straight,garnet
Vicky Tshirt street,2,warm,false,two three,boho classic,straight,white
Vicom Jeans noos,1,both,false,two three,street night,tight,black
Vicommit Skirt noos,1,warm,false,two three,casual street,tight,blue
Vidream T-shirt city,2,warm,false,two three,casual boho,straight,blue_dark
Vidream Tshirt pure ,2,warm,false,two,casual street,straight,green
Vidream Tshirt pure ,2,warm,false,two,casual street,straight,green_khaki
Vidreamers Tshirt stripes ,2,warm,false,two three,casual,straight,pink
Vifeli Jeans slim ,1,both,false,two three,casual street,tight,grey
Vijules Jeans washed,1,both,false,three four,street boho,straight,blue
Vijules Jeans washed,1,both,false,three four,street boho,straight,pink
Vikastanja Pant short ,1,warm,false,three,minimal classic,straight,brown_ecru
Vikatay T-shirt stripes,2,cold,false,three,casual,straight,blue_dark
Vikatay T-shirt stripes,2,cold,false,three,casual,straight,orange
Viki Shirt burnout ,2,both,false,two three,boho classic,loose,green_dark
Vilinea Pant dark,1,warm,false,three four,casual street,straight,green_khaki
Vilucy Shirt lux ,2,cold,false,two three,boho classic,loose,blue
Vilucy Shirt phyton ,2,both,false,three,classic street,loose,blue_turquoise
Vilucy Tshirt fav ,2,warm,false,two one,classic minimal,straight,green
Vilukis Jeans snow ,1,warm,false,three two,classic,tight,white
Vilukki Shorts south ,1,warm,false,two three,classic casual,straight,blue_light
Vilukki Shorts south ,1,warm,false,two three,classic casual,straight,brown_camel
Vilvera Top cloud ,2,warm,false,three,boho,tight,brown_ecru
Vilvera Top cloud ,2,warm,false,three,boho,tight,green_khaki
Vimelli Tshirt noos,2,both,true,two,classic,straight,blue_dark
Vimelli Tshirt noos,2,both,true,two,classic,straight,pink
Vimelli Tshirt noos,2,both,true,two,classic,straight,white
Vinaja Jacket short,3,cold,true,one two,classic minimal,tight,blue_dark
Vinaja Jacket short,3,cold,true,one two,classic minimal,tight,green_dark
Vinaja Jacket short,3,cold,true,one two,classic minimal,tight,grey
Vinamia Top nice ,2,warm,false,three two,street minimal,tight,blue_dark
Vinamia Top nice ,2,warm,false,three two,street minimal,tight,brown_ecru
Vinoel T-shirt noos,2,warm,false,two three,casual street,straight,black
Vinoel T-shirt noos,2,warm,false,two three,casual street,straight,blue_dark
Vinoel T-shirt noos,2,warm,false,two three,casual street,straight,pink
Vinoel T-shirt noos,2,warm,false,two three,casual street,straight,white
Vinyla Cardigan knit ,3,warm,false,three,boho,loose,pink
Vipeny Skirt fav,1,both,false,three,street night,tight,green_khaki
Vipinja Tshirt stripe ,2,warm,false,two three,casual boho,loose,blue_dark
Vipinja Tshirt stripe ,2,warm,false,two three,casual boho,loose,green_khaki
Viril Cardigan knit ,3,cold,false,two,casual boho,straight,brown_beige
Viril Cardigan knit ,3,cold,false,two,casual boho,straight,blue_dark
Viril Cardigan knit ,3,cold,false,two,casual boho,straight,blue_klein
Viril Cardigan knit ,3,cold,false,two,casual boho,straight,gray_light
Viril Cardigan knit ,3,cold,false,two,casual boho,straight,pink_salmon
Viril Cardigan noos,3,cold,false,two three,boho casual,straight,brown_beige
Viril Cardigan noos,3,cold,false,two three,boho casual,straight,blue_klein
Viril Cardigan noos,3,cold,false,two three,boho casual,straight,blue_turquoise
Viril Cardigan noos,3,cold,false,two three,boho casual,straight,pink_salmon
Viril Sweater neck,2,cold,true,two one,classic minimal,straight,white
Viril Sweatshirt hoodie,2,cold,false,three two,casual,straight,blue_dark
Viril Sweatshirt hoodie,2,cold,false,three two,casual,straight,gray_light
Viril Sweatshirt hoodie,2,cold,false,three two,casual,straight,pink
Viseana Pant chino ,1,warm,false,two three,classic,straight,brown_ecru
Viseana Pant chino ,1,warm,false,two three,classic,straight,green_khaki
Visemah Pant short ,1,warm,false,three four,boho classic,straight,brown_ecru
Vishow Jacket denim ,3,warm,false,two,casual street,tight,white
Visofina Pant short ,1,warm,false,three two,classic minimal,straight,black
Visofina Pant short ,1,warm,false,three two,classic minimal,straight,blue_dark
Visti Jacket bomber ,3,both,false,three four,street,loose,purple_lilac
Visti Jacket bomber ,3,both,false,three four,street,loose,orange
Vistrike Sweater noos,2,cold,false,two one,classic casual,straight,blue_dark
Vistrike Sweater noos,2,cold,false,two one,classic casual,straight,white
Visumi Top snow ,2,warm,false,two,casual boho,loose,green_dark
Visumi Top snow ,2,warm,false,two,casual boho,loose,green_khaki
Vivana Tshirt ltd ,2,warm,false,three,casual,loose,blue_dark
Vivana Tshirt ltd ,2,warm,false,three,casual,loose,garnet
Vivana Tshirt ltd ,2,warm,false,three,casual,loose,green
Viwise Coat garden ,3,both,false,two,classic,loose,green_dark
Vmcallie Jacket bomber ,3,both,false,three,street boho,loose,black
Vmtoby Jacket check,3,cold,false,two three,classic,tight,brown
Vneck Jumpsuit back,1,warm,false,three,classic minimal,tight,garnet_crimson
Vono Shirt point,2,both,false,two,classic,straight,blue
Wabias Skirt satin ,1,warm,false,four,classic,tight,green_khaki
Wabias Skirt satin ,1,warm,false,four,classic,tight,pink
Wacotton Jakect stripes ,3,warm,false,three four,boho minimal,straight,yellow_mustand
Wahidden Dress parrot,1,warm,false,three four,boho minimal,straight,green
Wahidden Jumpsuit print ,1,warm,false,four five,boho street,straight,black
Wall Shirt kilky ,2,warm,false,two,casual boho,oversize,blue_light
Wall Shirt kilky ,2,warm,false,two,casual boho,oversize,green
Ware Dress noa ,1,warm,false,three,boho classic,straight,blue_dark
Wastripe Dress summer ,1,warm,false,three,classic minimal,straight,brown_ecru
Wayra Dress dark ,1,cold,false,two,classic night,straight,blue_dark
Weerda Sweater mustard ,2,cold,false,three,casual boho,oversize,green_light
Wende Sweater melange,2,cold,false,three,minimal street,loose,gray_light
Wide Jeans slim,1,both,false,three,minimal boho,loose,green_dark
Wide Jeans uni ,1,warm,false,three,minimal street,straight,black
Wide Jeans uni ,1,warm,false,three,minimal street,straight,green_khaki
Woven Tshirt collar,2,warm,false,two,classic boho,loose,black
Woven Tshirt collar,2,warm,false,two,classic boho,loose,green_dark
Woven Tshirt collar,2,warm,false,two,classic boho,loose,white
Yani Sweatshirt ls,2,both,false,three four,casual street,straight,blue_dark
Yani Sweatshirt ls,2,both,false,three four,casual street,straight,pink
Ycoo Dress print ,1,warm,false,three,boho classic,straight,blue_dark
Ycoo Jumpsuit cabos ,1,warm,false,three,boho classic,straight,blue_dark
Ycoo Pant nice ,1,warm,false,two three,classic minimal,straight,brown_beige
Ycoo Pant west ,1,warm,false,three,classic minimal,straight,brown
Ycoo Pant work,1,cold,false,two three,classic minimal,straight,black
Ycoo Pant work,1,cold,false,two three,classic minimal,straight,blue_dark
Ycoo Pant work,1,cold,false,two three,classic minimal,straight,orange_rust
Ycoo Skirt cat,1,warm,false,three,boho classic,straight,blue_dark
Ycoo Top shine ,2,warm,false,three,boho classic,straight,black
Ycoo Top shine ,2,warm,false,three,boho classic,straight,blue_dark
Ycoo Tshirt light ,2,warm,false,three two,boho classic,straight,white
Young Dress night ,1,both,true,two,classic minimal,tight,blue_dark
Yu Cardigan hippie,3,warm,false,two three,boho classic,straight,gray_light
Yu Cardigan hippie,3,warm,false,two three,boho classic,straight,yellow_mustand
Yu Sweater hearts ,2,cold,false,two three,street,oversize,gray_light
Yubi Cardigan solid,3,cold,false,three two,classic street,straight,blue_dark
Yubi Cardigan solid,3,cold,false,three two,classic street,straight,gray_light
Yubi Cardigan solid,3,cold,false,three two,classic street,straight,yellow_mustand
Zara Sweater turtleneck ,2,cold,true,two,classic minimal,straight,black
Zara Sweater turtleneck ,2,cold,true,two,classic minimal,straight,blue_dark
Zara Sweater turtleneck ,2,cold,true,two,classic minimal,straight,brown_ecru
Zea Short pant,1,warm,false,two three,classic minimal,straight,brown_beige
Zea Short pant,1,warm,false,two three,classic minimal,straight,black
Zea Short pant,1,warm,false,two three,classic minimal,straight,pink
Zell Parka brand ,3,both,false,three two,street casual,loose,green_khaki
Zick Jacket blazer ,3,both,false,three,classic,tight,black
Zinka Dress summer,1,warm,false,two three,boho,straight,black
Zinka Dress summer,1,warm,false,two three,boho,straight,red
Zinka Shirt flower,2,warm,false,two three,classic boho,loose,black
Zipe Sweater season ,2,warm,false,three two,casual street,oversize,blue_dark
Zipe Sweater season ,2,warm,false,three two,casual street,oversize,red
